Detector ID, Start Latitude,Start Longitude, End Latitude,End Longitude,Road Name
5023471, 42.26747198, -93.85147332, 42.26741279, -93.82963201 , 360th St
5023470, 42.267573, -93.874187, 42.26747198, -93.85147332 , 360th St
5022144, 43.056043, -92.031962, 43.057138, -92.031005 , 1st St E
5022145, 43.057138, -92.031005, 43.056043, -92.031962 , 1st St E
5023475, 42.267329, -93.796296, 42.267374, -93.776436 , 360th St
5022142, 43.082575, -92.032715, 43.068087, -92.032743 , Vine Rd
5022143, 43.068087, -92.032743, 43.057353, -92.030904 , 1st St E
5023473, 42.26732636, -93.8091676, 42.267329, -93.796296 , 360th St
5035447, 42.029612, -93.570843, 42.03897, -93.569868 , I-35 N
5035448, 42.006867, -93.581227, 42.007123, -93.577685 , US-30 E
5036779, 42.229508, -95.936653, 42.2334599, -95.9572861 , IA-141
5035445, 42.007758, -93.57159, 42.0074009, -93.5771415 , US-30 W
5036776, 42.311424, -96.304166, 42.325822, -96.313535 , I-29 N
5035446, 42.007123, -93.577685, 42.007523, -93.57199 , US-30 E
5036777, 42.311855, -96.304606, 42.305531, -96.30209 , I-29 S
5034119, 41.36390841, -95.37998648, 41.37787642, -95.37141062 , Highway 59
5034118, 41.349693, -95.384113, 41.36390841, -95.37998648 , Highway 59
5035449, 42.007874, -93.570178, 42.007758, -93.57159 , US-30 W
5036770, 42.328499, -96.300559, 42.315715, -96.290974 , Old Highway 75
5036771, 42.315715, -96.290974, 42.301684, -96.280425 , Old Highway 75
5035443, 42.002862, -93.570946, 42.007383, -93.571004 , I-35 N
5035444, 42.0125424, -93.5713426, 42.008281, -93.571303 , I-35 S
5036775, 42.305268, -96.301643, 42.311424, -96.304166 , I-29 N
5022137, 42.76759792, -91.80445635, 42.75151812, -91.80420306 , K Ave
5023469, 42.267602, -93.896607, 42.267573, -93.874187 , 360th St
5022138, 43.057138, -92.031005, 43.057353, -92.030904 , 1st St E
5023468, 42.26771933, -93.91647567, 42.267602, -93.896607 , 360th St
5022135, 42.7984602, -91.805031, 42.783096, -91.8046905 , K Ave
5023467, 42.26772667, -93.93839033, 42.26771933, -93.91647567 , 360th St
5022136, 42.783096, -91.8046905, 42.76759792, -91.80445635 , K Ave
5023466, 42.267618, -93.958058, 42.26772667, -93.93839033 , 360th St
5022139, 43.057353, -92.030904, 43.057138, -92.031005 , 1st St E
5023461, 42.26749106, -93.86120787, 42.2676262, -93.88355979 , 360th St
5022130, 42.87663, -91.8105, 42.8602655, -91.81206324 , Lincoln Rd
5023460, 42.26744926, -93.83849463, 42.26749106, -93.86120787 , 360th St
5022133, 42.828594, -91.805245, 42.8130275, -91.805105 , K Ave
5023465, 42.26769389, -93.94446405, 42.267618, -93.958058 , 360th St
5022134, 42.8130275, -91.805105, 42.7984602, -91.805031 , K Ave
5023464, 42.267766, -93.923073, 42.26769389, -93.94446405 , 360th St
5022131, 42.8602655, -91.81206324, 42.84444, -91.809319 , IA-150
5023463, 42.26766625, -93.90313288, 42.267766, -93.923073 , 360th St
5022132, 42.84444, -91.809319, 42.828594, -91.805245 , IA-150
5023462, 42.2676262, -93.88355979, 42.26766625, -93.90313288 , 360th St
5034104, 41.493685, -95.901266, 41.486327, -95.900713 , I-29 S
5035436, 42.008764, -93.52459133, 42.008689, -93.504542 , 240th St
5036767, 42.3684182, -96.33052485, 42.381688, -96.340505 , Old Highway 75
5034103, 41.50563, -95.902931, 41.500075, -95.901759 , I-29 S
5035437, 42.008689, -93.504542, 42.00857395, -93.48464485 , 240th St
5036768, 42.301684, -96.280425, 42.315547, -96.290851 , Old Highway 75
5034106, 41.497563, -95.901312, 41.49885, -95.901416 , I-29 N
5035434, 42.007981, -93.56531, 42.008742, -93.544155 , 240th St
5036765, 42.341402, -96.310268, 42.3551252, -96.32053524 , Old Highway 75
5035435, 42.008742, -93.544155, 42.008764, -93.52459133 , 240th St
5036766, 42.3551252, -96.32053524, 42.3684182, -96.33052485 , Old Highway 75
5012796, 41.452911, -94.752473, 41.46149, -94.735264 , White Pole Rd
5012797, 41.46149, -94.735264, 41.463578, -94.71370739 , White Pole Rd
5034107, 41.494619, -95.896752, 41.486327, -95.900713 , I-680 W
5012798, 41.463578, -94.71370739, 41.47063244, -94.69594133 , Anita Adair Rd
5035438, 42.00857395, -93.48464485, 42.006126, -93.462848 , 240th St
5036769, 42.315547, -96.290851, 42.328499, -96.300559 , Old Highway 75
5012799, 41.47063244, -94.69594133, 41.48161639, -94.68033453 , Anita Adair Rd
5034109, 41.49885, -95.901416, 41.505218, -95.902377 , I-29 N
5035439, 42.006126, -93.462848, 42.007899, -93.434385 , 240th St
5012792, 41.496588, -94.578727, 41.496642, -94.55735 , I-80 E
5012793, 41.496642, -94.55735, 41.49630024, -94.53703747 , I-80 E
5036760, 42.3897248, -96.34652, 42.37508601, -96.33553901 , Old Highway 75
5012794, 41.49630024, -94.53703747, 41.496082, -94.524554 , I-80 E
5012795, 41.44337, -94.768196, 41.452911, -94.752473 , Main St
5034100, 41.43764892, -95.89947652, 41.45315492, -95.89948101 , I-29 N
5035432, 42.008253, -93.564534, 42.007874, -93.570178 , US-30 W
5036763, 42.3469557, -96.3144069, 42.328499, -96.300559 , Old Highway 75
5036764, 42.328499, -96.300559, 42.341402, -96.310268 , Old Highway 75
5012790, 41.49306896, -94.619537, 41.49326508, -94.59824559 , I-80 E
5034102, 41.46866096, -95.89949151, 41.490475, -95.900754 , I-29 N
5035430, 42.008966, -93.536421, 42.008253, -93.564534 , 240th St
5036761, 42.375086, -96.335539, 42.36120785, -96.32510672 , Old Highway 75
5012791, 41.49326508, -94.59824559, 41.496588, -94.578727 , I-80 E
5034101, 41.45315492, -95.89948101, 41.46866096, -95.89949151 , I-29 N
5036762, 42.36120785, -96.32510672, 42.3469557, -96.3144069 , Old Highway 75
5022126, 42.937649, -91.814214, 42.9227945, -91.814358 , Lincoln Rd
5023458, 42.267329, -93.796296, 42.26736213, -93.81839601 , 360th St
5022127, 42.9227945, -91.814358, 42.90821646, -91.81295129 , Lincoln Rd
5022124, 42.96771, -91.814485, 42.952423, -91.814185 , Cemetery St
5022125, 42.952423, -91.814185, 42.937649, -91.814214 , Lincoln Rd
5023455, 42.470971, -93.638422, 42.47234, -93.636727 , Little Wall Lake Rd
5022128, 42.90821646, -91.81295129, 42.8924905, -91.8102105 , Lincoln Rd
5022129, 42.8924905, -91.8102105, 42.87663, -91.8105 , Lincoln Rd
5023459, 42.26736213, -93.81839601, 42.26744926, -93.83849463 , 360th St
5023450, 42.52644415, -93.63693271, 42.50967048, -93.63687852 , Little Wall Lake Rd
5022122, 42.9953643, -91.82386474, 42.98085736, -91.82406751 , Lincoln Rd
5023454, 42.47234, -93.636727, 42.470971, -93.638422 , Little Wall Lake Rd
5022123, 42.98085736, -91.82406751, 42.96771, -91.814485 , Cemetery St
5023453, 42.479845, -93.6363445, 42.47234, -93.636727 , Little Wall Lake Rd
5022120, 43.02461435, -91.82719915, 43.01073245, -91.8241704 , Lincoln Rd
5023452, 42.49473533, -93.636783, 42.479845, -93.6363445 , Little Wall Lake Rd
5022121, 43.01073245, -91.8241704, 42.9953643, -91.82386474 , Lincoln Rd
5035426, 42.005774, -93.453775, 42.00815085, -93.4757397 , 240th St
5036757, 42.381688, -96.340505, 42.395268, -96.350716 , Old Highway 75
5035423, 42.007628, -93.570761, 42.007981, -93.56531 , US-30 E
5035429, 42.00896, -93.516484, 42.008966, -93.536421 , 240th St
5036758, 42.395268, -96.350716, 42.402753, -96.356283 , S Lewis Blvd
5036759, 42.402753, -96.356283, 42.3897248, -96.34652 , Old Highway 75
5035421, 41.97399057, -93.57027559, 41.98953485, -93.57078529 , I-35 N
5035422, 41.98953485, -93.57078529, 42.002862, -93.570946 , I-35 N
5035420, 41.95886278, -93.5696398, 41.97399057, -93.57027559 , I-35 N
5022115, 43.066216, -91.8388023, 43.081917, -91.844238 , IA-150
5023447, 42.57451513, -93.63704467, 42.56000667, -93.63704428 , Highway 69
5024778, 40.956437, -91.51164, 40.95899, -91.518172 , E Washington St
5022116, 43.081917, -91.844238, 43.067873, -91.83878465 , IA-150
5023446, 42.59122801, -93.63679049, 42.57451513, -93.63704467 , Highway 69
5022113, 43.03514967, -91.83736241, 43.05012, -91.839621 , Lincoln Rd
5023445, 42.60638601, -93.63685283, 42.59122801, -93.63679049 , Highway 69
5022114, 43.05012, -91.839621, 43.066216, -91.8388023 , Lincoln Rd
5023444, 42.62262146, -93.63700153, 42.60638601, -93.63685283 , Highway 69
5022119, 43.03721677, -91.83734026, 43.02461435, -91.82719915 , Lincoln Rd
5022117, 43.067873, -91.83878465, 43.052438, -91.839369 , Lincoln Rd
5023449, 42.543225, -93.637015, 42.52644415, -93.63693271 , Little Wall Lake Rd
5022118, 43.052438, -91.839369, 43.03721677, -91.83734026 , Lincoln Rd
5023448, 42.56000667, -93.63704428, 42.543225, -93.637015 , Highway 69
5022111, 43.00833317, -91.82429713, 43.022862, -91.82534 , Lincoln Rd
5023443, 42.63814912, -93.63691711, 42.62262146, -93.63700153 , Highway 69
5022112, 43.022862, -91.82534, 43.03514967, -91.83736241 , Lincoln Rd
5023442, 42.65422368, -93.63683988, 42.63814912, -93.63691711 , Highway 69
5023441, 42.66938042, -93.63685155, 42.65422368, -93.63683988 , US-69 N
5022110, 42.99367, -91.823838, 43.00833317, -91.82429713 , Lincoln Rd
5023440, 42.68400134, -93.63700732, 42.66938042, -93.63685155 , US-69 N
5034169, 41.83223786, -92.72752457, 41.817761, -92.72746421 , Highway 146
5022180, 42.937357, -91.64820878, 42.92378648, -91.65414055 , Cedar Rd
5022181, 42.92378648, -91.65414055, 42.9083324, -91.65595811 , Cedar Rd
5034162, 41.819727, -92.727474, 41.834323, -92.727533 , IA-146
5035494, 42.12755333, -93.30935809, 42.11301022, -93.30958126 , US Highway 65
5034161, 41.805243, -92.727423, 41.819727, -92.727474 , Highway 146
5035495, 42.11301022, -93.30958126, 42.09671185, -93.30973513 , US Highway 65
5034164, 41.849013, -92.727585, 41.86490701, -92.72750231 , Highway 146
5035492, 42.15841, -93.309389, 42.1420584, -93.309371 , US Highway 65
5034163, 41.834323, -92.727533, 41.849013, -92.727585 , IA-146
5035493, 42.1420584, -93.309371, 42.12755333, -93.30935809 , US Highway 65
5034166, 41.877038, -92.7324, 41.862949, -92.727495 , Highway 146
5035498, 42.06753449, -93.30964266, 42.05221032, -93.30956582 , US Highway 65
5034165, 41.86490701, -92.72750231, 41.876689, -92.730752 , Highway 146
5035499, 42.05221032, -93.30956582, 42.0361265, -93.30945738 , US Highway 65
5034168, 41.8469225, -92.72758165, 41.83223786, -92.72752457 , IA-146
5035496, 42.09671185, -93.30973513, 42.08212571, -93.309636 , US Highway 65
5034167, 41.862949, -92.727495, 41.8469225, -92.72758165 , Highway 146
5035497, 42.08212571, -93.309636, 42.06753449, -93.30964266 , US Highway 65
5035490, 42.13237766, -93.30935307, 42.1469148, -93.309377 , US Highway 65
5035491, 42.1469148, -93.309377, 42.15841, -93.309389 , US Highway 65
5034160, 41.776002, -92.727264, 41.790602, -92.727334 , Highway 146
5022184, 42.91702813, -91.65667286, 42.932278, -91.65278312 , Cedar Rd
5022185, 42.932278, -91.65278312, 42.952903, -91.64297 , Cedar Rd
5022182, 42.9083324, -91.65595811, 42.89329795, -91.65641752 , Cedar Rd
5022188, 42.67962195, -91.86988478, 42.679121, -91.892368 , 35th St
5022189, 42.679121, -91.892368, 42.67848, -91.913383 , 35th St
5022186, 42.680102, -91.826724, 42.679948, -91.84751 , 35th St
5022187, 42.679948, -91.84751, 42.67962195, -91.86988478 , 35th St
5034159, 41.760717, -92.727389, 41.776002, -92.727264 , West Ave
5034158, 41.74617, -92.72738, 41.760717, -92.727389 , West St
5035489, 42.11689775, -93.30949524, 42.13237766, -93.30935307 , US Highway 65
5022170, 42.714709, -91.912331, 42.7256605, -91.90304175 , 60th St
5034151, 41.696007, -92.439431, 41.6960598, -92.41868538 , I-80 E
5035483, 42.02463, -93.309434, 42.040261, -93.30948677 , US Highway 65
5034150, 41.696235, -92.438924, 41.695575, -92.451264 , I-80 W
5035484, 42.040261, -93.30948677, 42.05667097, -93.30959946 , US Highway 65
5034153, 41.69607672, -92.39708085, 41.69565404, -92.37532476 , I-80 E
5035481, 42.192221, -93.570753, 42.183368, -93.570865 , I-35 S
5034152, 41.6960598, -92.41868538, 41.69607672, -92.39708085 , I-80 E
5035482, 42.161593, -93.570199, 42.170565, -93.57058 , I-35 N
5035487, 42.08628543, -93.30967, 42.10089871, -93.3097364 , US Highway 65
5034154, 41.69565404, -92.37532476, 41.695499, -92.357574 , I-80 E
5035488, 42.10089871, -93.3097364, 42.11689775, -93.30949524 , US Highway 65
5034157, 41.731537, -92.727303, 41.74617, -92.72738 , West St
5035485, 42.05667097, -93.30959946, 42.0717071, -93.30963004 , US Highway 65
5034156, 41.71448998, -92.72716896, 41.731537, -92.727303 , West St S
5035486, 42.0717071, -93.30963004, 42.08628543, -93.30967 , US Highway 65
5035480, 42.183419, -93.570569, 42.19221, -93.57046 , I-35 N
5022173, 42.7570526, -91.90243136, 42.773617, -91.902214 , P Ave
5022171, 42.7256605, -91.90304175, 42.74063734, -91.9030166 , P Ave
5022172, 42.74063734, -91.9030166, 42.7570526, -91.90243136 , P Ave
5022177, 42.738593, -91.902974, 42.723585, -91.9030405 , P Ave
5022178, 42.723585, -91.9030405, 42.714877, -91.912922 , 60th St
5022175, 42.7714005, -91.90223883, 42.754932, -91.902519 , P Ave
5022176, 42.754932, -91.902519, 42.738593, -91.902974 , P Ave
5034147, 41.69627844, -92.418526, 41.696235, -92.438924 , I-80 W
5035479, 42.170537, -93.570866, 42.161811, -93.57051 , I-35 S
5023490, 42.281807, -93.659437, 42.2817519, -93.63675497 , 350th St
5035472, 42.161811, -93.57051, 42.14687921, -93.56746344 , I-35 S
5035473, 42.14687921, -93.56746344, 42.13239963, -93.5571191 , I-35 S
5035470, 42.12915, -93.554871, 42.14301093, -93.56387166 , I-35 N
5035471, 42.14301093, -93.56387166, 42.161593, -93.570199 , I-35 N
5034144, 41.695724, -92.357074, 41.69592593, -92.37778517 , I-80 W
5035476, 42.1025028, -93.56043985, 42.08251201, -93.566593 , I-35 S
5034146, 41.69628825, -92.39815007, 41.69627844, -92.418526 , I-80 W
5035474, 42.13239963, -93.5571191, 42.11732229, -93.55260878 , I-35 S
5034145, 41.69592593, -92.37778517, 41.69628825, -92.39815007 , I-80 W
5035475, 42.11732229, -93.55260878, 42.1025028, -93.56043985 , I-35 S
5022168, 42.759279, -91.704018, 42.75172906, -91.68716388 , Eisenhower Rd
5022169, 42.75172906, -91.68716388, 42.75134, -91.675257 , Eisenhower Rd
5023499, 42.354334, -93.796438, 42.339763, -93.796321 , Briggs Woods Rd
16192801, 42.6485975, -92.4512999, 42.65435625, -92.46798209 , Easton Ave
5022162, 42.74004949, -91.65854842, 42.72861471, -91.6458712 , C Ave
5023494, 42.42887706, -93.80366503, 42.413602, -93.7968855 , Briggs Woods Rd
5022163, 42.72861471, -91.6458712, 42.71206209, -91.64572083 , C Ave
5023493, 42.441719, -93.813466, 42.42887706, -93.80366503 , Briggs Woods Rd
5022160, 42.741767, -91.66097, 42.75134, -91.675257 , Main St
5023492, 42.456148, -93.816079, 42.441719, -93.813466 , Briggs Woods Rd
5022161, 42.75134, -91.675257, 42.74004949, -91.65854842 , Eisenhower Rd
5022166, 42.75134, -91.675257, 42.75344234, -91.69557539 , Eisenhower Rd
5023498, 42.368856, -93.796452, 42.354334, -93.796438 , Briggs Woods Rd
5022167, 42.75344234, -91.69557539, 42.759279, -91.704018 , Eisenhower Rd
5023497, 42.383748, -93.796143, 42.368856, -93.796452 , Briggs Woods Rd
5022164, 42.71206209, -91.64572083, 42.69596763, -91.64574193 , C Ave
5023496, 42.39826209, -93.79688047, 42.383748, -93.796143 , Briggs Woods Rd
5022165, 42.69596763, -91.64574193, 42.6878002, -91.6456748 , C Ave
5023495, 42.413602, -93.7968855, 42.39826209, -93.79688047 , Briggs Woods Rd
5034137, 41.695239, -92.452805, 41.696007, -92.439431 , I-80 E
5035469, 42.113351, -93.553326, 42.12915, -93.554871 , I-35 N
5034136, 41.69495442, -92.46478088, 41.695239, -92.452805 , I-80 E
5034139, 41.70809002, -92.44523567, 41.723702, -92.444594 , Clay St
5035467, 42.082064, -93.566347, 42.09840749, -93.56271029 , I-35 N
5035468, 42.09840749, -93.56271029, 42.113351, -93.553326 , I-35 N
5036799, 42.5072195, -96.47270716, 42.521729, -96.474708 , Riverside Blvd
5035461, 42.18808667, -93.50520249, 42.18804142, -93.52701597 , 115th St
5036792, 42.47057577, -96.38181195, 42.452727, -96.3766103 , I-29 S
5035462, 42.18804142, -93.52701597, 42.18798403, -93.54672081 , 115th St
5036793, 42.451539, -96.375821, 42.46646191, -96.38041094 , I-29 N
5034130, 41.696464, -92.53527512, 41.696563, -92.545205 , I-80 W
5036791, 42.484085, -96.391638, 42.47057577, -96.38181195 , I-29 S
5034133, 41.695829, -92.52637571, 41.69453383, -92.50615675 , I-80 E
5035465, 42.18731, -93.587312, 42.187082, -93.607016 , Broad St
5036796, 42.520737, -96.475866, 42.505716, -96.472287 , Riverside Blvd
5034132, 41.696362, -92.546534, 41.695829, -92.52637571 , I-80 E
5035466, 42.187082, -93.607016, 42.187383, -93.62041 , 115th St
5036797, 42.505716, -96.472287, 42.4925118, -96.4675492 , Riverside Blvd
5034135, 41.69469322, -92.48594693, 41.69495442, -92.46478088 , I-80 E
5035463, 42.18798403, -93.54672081, 42.187811, -93.567734 , 115th St
5036794, 42.46646191, -96.38041094, 42.484498, -96.391906 , I-29 N
5034134, 41.69453383, -92.50615675, 41.69469322, -92.48594693 , I-80 E
5035464, 42.187811, -93.567734, 42.18731, -93.587312 , 115th St
5022159, 42.732003, -91.646235, 42.741767, -91.66097 , Eisenhower Rd
16192811, 42.7186404, -92.3374533, 42.71021, -92.337516 , Larrabee Ave
5022157, 42.702284, -91.645763, 42.716779, -91.645766 , C Ave
5023489, 42.281918, -93.682226, 42.281807, -93.659437 , 350th St
5022158, 42.716779, -91.645766, 42.732003, -91.646235 , C Ave
5023488, 42.281908, -93.704914, 42.281918, -93.682226 , 350th St
5023483, 42.28186, -93.776437, 42.28179, -93.7962049 , 350th St
5022152, 42.759622, -91.784539, 42.759392, -91.764752 , 90th St
5023482, 42.28187544, -93.75368283, 42.28186, -93.776437 , 350th St
5023481, 42.28188679, -93.73092134, 42.28187544, -93.75368283 , 350th St
5023480, 42.28190207, -93.70816549, 42.28188679, -93.73092134 , 350th St
5022155, 42.75916887, -91.72205908, 42.759279, -91.704018 , 90th St
5023487, 42.28189066, -93.727671, 42.281908, -93.704914 , 350th St
5022153, 42.759392, -91.764752, 42.75935773, -91.74474093 , 90th St
5023485, 42.28186037, -93.77318666, 42.28186888, -93.75043065 , 350th St
5022154, 42.75935773, -91.74474093, 42.75916887, -91.72205908 , 90th St
5034195, 41.5852518, -92.4671186, 41.58515608, -92.48846419 , Highway 85
5034194, 41.5853736, -92.44761408, 41.5852518, -92.4671186 , Highway 85
5034197, 41.585124, -92.508666, 41.585411, -92.528447 , E Main St
5034196, 41.58515608, -92.48846419, 41.585124, -92.508666 , Highway 85
5034199, 41.582756, -92.548972, 41.58134922, -92.56839421 , Diamond Trail Rd
5034198, 41.585411, -92.528447, 41.582756, -92.548972 , Diamond Trail Rd
5034193, 41.58562399, -92.42538801, 41.5853736, -92.44761408 , IA-85
15927703, 43.45816089, -96.45849061, 43.454827, -96.44751 , IA-9
5034184, 41.585125, -92.494221, 41.58525826, -92.47337882 , Highway 85
5034183, 41.58515, -92.514466, 41.585125, -92.494221 , E Main St
5034186, 41.585326, -92.450826, 41.58564196, -92.42847151 , IA-85
5034185, 41.58525826, -92.47337882, 41.585326, -92.450826 , Highway 85
5034188, 41.58552795, -92.40861082, 41.58896123, -92.38876395 , Highway 85
5034187, 41.58564196, -92.42847151, 41.58552795, -92.40861082 , IA-85
5034189, 41.58896123, -92.38876395, 41.578485, -92.373683 , 4th St
5034180, 41.580285, -92.574171, 41.581554, -92.55364478 , Diamond Trail Rd
5034181, 41.581554, -92.55364478, 41.585421, -92.534199 , Diamond Trail Rd
5022191, 42.678775, -91.902749, 42.67947156, -91.88194862 , 35th St
5022192, 42.67947156, -91.88194862, 42.67980024, -91.86188074 , 35th St
5034173, 41.77140841, -92.72729254, 41.756234, -92.727382 , West Ave
5034172, 41.78658641, -92.7273213, 41.77140841, -92.72729254 , Highway 146
5034175, 41.741255, -92.727346, 41.719928, -92.727376 , West St
5034174, 41.756234, -92.727382, 41.741255, -92.727346 , West St
5034177, 41.57769526, -92.63715909, 41.57593816, -92.61593924 , Diamond Trail Rd
5034179, 41.57682323, -92.59597311, 41.580285, -92.574171 , Diamond Trail Rd
5034178, 41.57593816, -92.61593924, 41.57682323, -92.59597311 , Diamond Trail Rd
5034171, 41.80291409, -92.72739692, 41.78658641, -92.7273213 , Highway 146
5034170, 41.817761, -92.72746421, 41.80291409, -92.72739692 , Highway 146
5022193, 42.67980024, -91.86188074, 42.67997954, -91.84155236 , 35th St
5022194, 42.67997954, -91.84155236, 42.680102, -91.826724 , 35th St
5012812, 41.4932565, -94.6624364, 41.49591583, -94.68354916 , I-80 W
5012813, 41.49591583, -94.68354916, 41.497024, -94.702754 , I-80 W
5012814, 41.497024, -94.702754, 41.496871, -94.724547 , I-80 W
5012810, 41.496803, -94.658935, 41.504, -94.642513 , 4th St
5012808, 41.449542, -94.75648, 41.44337, -94.768196 , Main St
5012809, 41.493055, -94.663126, 41.493058, -94.656722 , I-80 E
5012804, 41.47690932, -94.68702364, 41.46584097, -94.70312646 , Anita Adair Rd
5012805, 41.46584097, -94.70312646, 41.46182244, -94.72258256 , White Pole Rd
5012806, 41.46182244, -94.72258256, 41.46090416, -94.74202186 , White Pole Rd
5012807, 41.46090416, -94.74202186, 41.449542, -94.75648 , Main St
5012822, 41.49626, -94.516627, 41.496332, -94.524732 , I-80 W
5012823, 41.496082, -94.524554, 41.49605, -94.514548 , I-80 E
5012821, 41.493056, -94.647905, 41.493087, -94.63911 , I-80 E
5012815, 41.496871, -94.724547, 41.496921, -94.75236 , I-80 W
5012816, 41.493269, -94.656504, 41.4932565, -94.6624364 , I-80 W
5012800, 41.48161639, -94.68033453, 41.489055, -94.662799 , Anita Adair Rd
5012801, 41.489055, -94.662799, 41.496803, -94.658935 , Anita Adair Rd
5012802, 41.496803, -94.658935, 41.48529591, -94.66861418 , Anita Adair Rd
5012803, 41.48529591, -94.66861418, 41.47690932, -94.68702364 , Anita Adair Rd
5012855, 40.9792377, -94.6760874, 40.97910881, -94.69749245 , US Highway 34
5036822, 42.500701, -96.393475, 42.51381, -96.387611 , Floyd Blvd
5012856, 40.97910881, -94.69749245, 40.9786505, -94.7190725 , US Highway 34
5036823, 42.51381, -96.387611, 42.524956, -96.376525 , Floyd Blvd
5012857, 40.978466, -94.979057, 40.98031389, -94.95904953 , US-34 E
5036820, 42.484498, -96.391906, 42.488013, -96.397729 , I-29 N
5012858, 40.98031389, -94.95904953, 40.980262, -94.939591 , US-34 E
5012851, 40.97904705, -94.59495274, 40.979253, -94.614962 , US-34 E
5036826, 42.498722, -96.39346, 42.485893, -96.395288 , Floyd Blvd
5012852, 40.979253, -94.614962, 40.9792863, -94.63633185 , US Highway 34
5012853, 40.9792863, -94.63633185, 40.97930455, -94.65655555 , US Highway 34
5036824, 42.524956, -96.376525, 42.512909, -96.388592 , Floyd Blvd
5012854, 40.97930455, -94.65655555, 40.9792377, -94.6760874 , US Highway 34
5036825, 42.512909, -96.388592, 42.498722, -96.39346 , Floyd Blvd
5023509, 42.049365, -93.620482, 42.0638298, -93.6227624 , Grand Ave
5023508, 42.034558, -93.620407, 42.049365, -93.620482 , Grand Ave
5024839, 41.147882, -91.601101, 41.14899, -91.602603 , Highway 78
5012850, 40.97887446, -94.57310037, 40.97904705, -94.59495274 , US-34 E
5024838, 41.11900147, -91.45396206, 41.117537, -91.437941 , Highway 78
5023513, 42.109571, -93.620438, 42.12513733, -93.62032885 , US Highway 69
5024844, 41.285994, -91.532914, 41.271824, -91.538067 , US-218 S
5023512, 42.093974, -93.6204051, 42.109571, -93.620438 , US Highway 69
5023511, 42.078153, -93.62056, 42.093974, -93.6204051 , US Highway 69
5023510, 42.0638298, -93.6227624, 42.078153, -93.62056 , Grand Ave
5023517, 42.17255752, -93.62040697, 42.187383, -93.62041 , US Highway 69
5023516, 42.15653099, -93.62037729, 42.17255752, -93.62040697 , US Highway 69
5024847, 41.24110033, -91.5362178, 41.22663782, -91.52933792 , Highway 218
5023515, 42.141094, -93.620341, 42.15653099, -93.62037729 , US Highway 69
5024846, 41.255973, -91.53812, 41.24110033, -91.5362178 , Highway 218
5023514, 42.12513733, -93.62032885, 42.141094, -93.620341 , US Highway 69
5024845, 41.271824, -91.538067, 41.255973, -91.53812 , US-218 S
5036818, 42.487916, -96.397848, 42.484085, -96.391638 , I-29 S
5012848, 40.97901866, -94.533857, 40.97899333, -94.55318867 , Highway 34
5024840, 41.14899, -91.602603, 41.147882, -91.601101 , Highway 78
5012849, 40.97899333, -94.55318867, 40.97887446, -94.57310037 , Highway 34
5012867, 40.98002733, -94.77443167, 40.97948166, -94.75487691 , US-34 E
5036812, 42.488418, -96.399813, 42.489477, -96.406909 , I-29 N
5012868, 40.97948166, -94.75487691, 40.979183, -94.735242 , US Highway 34
5012869, 40.979183, -94.735242, 40.9789117, -94.7160523 , US Highway 34
5012862, 40.980447, -94.87709, 40.97986193, -94.85613469 , US-34 E
5012863, 40.97986193, -94.85613469, 40.979846, -94.836143 , US-34 E
5012864, 40.979846, -94.836143, 40.979971, -94.815037 , US-34 E
5036813, 42.489393, -96.406942, 42.488839, -96.402702 , I-29 S
5012865, 40.979971, -94.815037, 40.980055, -94.793841 , US-34 E
5024829, 41.11897514, -91.47864073, 41.11930063, -91.49919931 , Highway 78
5012860, 40.98006386, -94.91930749, 40.98015638, -94.89911142 , US-34 E
5012861, 40.98015638, -94.89911142, 40.980447, -94.87709 , US-34 E
5024827, 41.117537, -91.437941, 41.11901705, -91.45717463 , Highway 78
5023502, 42.310527, -93.796143, 42.296005, -93.796027 , Briggs Woods Rd
5023501, 42.325147, -93.796154, 42.310527, -93.796143 , Briggs Woods Rd
5024832, 41.119888, -91.539786, 41.12000028, -91.56161786 , 130th St
5023500, 42.339763, -93.796321, 42.325147, -93.796154 , Briggs Woods Rd
5024831, 41.119643, -91.51977821, 41.119888, -91.539786 , Highway 78
16190259, 40.9786505, -94.7190725, 40.978548, -94.731491 , US Highway 34
5024830, 41.11930063, -91.49919931, 41.119643, -91.51977821 , Highway 78
5024837, 41.118997, -91.475399, 41.11900147, -91.45396206 , Highway 78
5024836, 41.119204, -91.496219, 41.118997, -91.475399 , Highway 78
5023504, 42.281034, -93.795928, 42.267681, -93.795833 , Briggs Woods Rd
5024835, 41.11961531, -91.51698734, 41.119204, -91.496219 , Highway 78
5023503, 42.296005, -93.796027, 42.281034, -93.795928 , Briggs Woods Rd
5024834, 41.11984766, -91.53663371, 41.11961531, -91.51698734 , Highway 78
5036806, 42.492022, -96.418295, 42.4898358, -96.4088628 , I-29 S
5012859, 40.980262, -94.939591, 40.98006386, -94.91930749 , US-34 E
5012833, 41.482997, -94.873341, 41.46704079, -94.8731498 , County Hwy-N28
5036800, 42.4942516, -96.4741755, 42.4932526, -96.4627721 , I-29 S
5012834, 41.46704079, -94.8731498, 41.450269, -94.873007 , 690th St
5036801, 42.492171, -96.421956, 42.492, -96.426566 , I-29 N
5012835, 41.450269, -94.873007, 41.434864, -94.873115 , 690th St
5012836, 41.434864, -94.873115, 41.41995659, -94.8729191 , 690th St
